event_date,date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,dist_ice_edge_km,lt_pack_ice
1989-03-19T00:30:00Z,1989-03,1989,3,-68.226,76.55,-68.247,76.5,autumn,in-between,1980,Central Indian,Antarctic,1,89.78128051757812,396.6420911673896,61.97156838423871,513.566650390625,-3400.672,0.0586724,0.38313326,-1.423523,-1.8526611328125,33.991665,34.51442337036133,-0.077752925,-0.03248816728591919,-0.081698656,-0.05181356146931648,225.9845869670838,0.6428571428571429
2003-03-02T09:59:30Z,2003-03,2003,3,-68.226,77.15,-68.247,77.2,autumn,in-between,2000,Central Indian,Antarctic,1,89.88224792480469,396.6173280234746,75.62433729638319,511.0333251953125,-8011.0796,0.0003182992,0.00028097446,-0.85787964,-1.843780517578125,33.85276,34.51150894165039,-0.05736727,0.05832482874393463,-0.10070824,-0.03403501957654953,43.63298090745294,0.6428571428571429
1998-11-29T00:00:00Z,1998-11,1998,11,-68.183,74.25,-68.162,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.80149841308594,386.5944434075805,23.209700777698146,588.4722290039062,-61.9368,0.49637535,0.956878,-1.8564148,-1.853759765625,34.517754,34.54539489746094,0.008166477,0.031012380495667458,-0.115019694,-0.03734975308179855,899.647743485662,0.6309523809523809
1998-11-29T00:00:00Z,1998-11,1998,11,-68.183,74.25,-68.205,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.80149841308594,386.5944434075805,23.209700777698146,588.4722290039062,-61.9368,0.49637535,0.956878,-1.8564148,-1.853759765625,34.517754,34.54539489746094,0.0067452798,0.024697227403521538,-0.11115208,-0.03057662770152092,899.647743485662,0.6309523809523809
1985-02-22T12:30:00Z,1985-02,1985,2,-68.183,74.75,-68.162,74.7,summer,moulting,1980,Central Indian,Antarctic,1,89.69866180419922,386.49280529095375,22.83551030604337,554.6534423828125,-4561.587,0.43555307,0.2590981,-1.1969299,-1.856597900390625,32.39508,34.541259765625,-0.013180912,-0.015296275727450848,-0.04418177,-0.029512127861380577,99.43872546759648,0.6428571428571429
1989-03-19T01:00:00Z,1989-03,1989,3,-68.183,76.45,-68.205,76.4,autumn,in-between,1980,Central Indian,Antarctic,1,89.8519058227539,391.920526111624,55.8946114224021,502.1812133789063,-2736.919,0.06430809,0.395952,-1.5053406,-1.854339599609375,34.017693,34.50698471069336,-0.06937015,-0.018595967441797256,-0.07188047,-0.0346328541636467,228.37369938430382,0.6666666666666666
2015-01-18T00:00:00Z,2015-01,2015,1,-68.141,-68.55,-68.12,-68.6,summer,moulting,2010,East Pacific,Antarctic,1,89.96248626708984,354.05742084354625,3.572169460781964,398.8333435058594,-37584.496,0.00061976287,0.00051445066,2.4428406,-1.8524169921875,33.215572,34.578765869140625,-0.012203771,0.013363598845899105,0.01375398,0.007982545532286167,65.88207697395903,0.4166666666666667
1998-11-29T00:00:00Z,1998-11,1998,11,-68.141,74.25,-68.12,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.83805084228516,381.8990793991484,18.60844253831608,569.6333618164062,-58.375114,0.50486785,0.95974743,-1.8570251,-1.857025146484375,34.52104,34.544612884521484,0.009276616,0.03586569428443909,-0.12470857,-0.0409327857196331,894.9541907449507,0.6428571428571429
1989-03-19T01:30:00Z,1989-03,1989,3,-68.141,76.15,-68.12,76.1,autumn,in-between,1980,Central Indian,Antarctic,1,89.62925720214844,386.8142240975465,46.97896411663103,477.01666259765625,-2174.131,0.08292182,0.46786055,-1.5755005,-1.85418701171875,34.061398,34.507476806640625,-0.03213421,0.012246978469192982,-0.04838788,-0.022860359400510788,238.8756963470288,0.6547619047619048
2006-01-30T13:00:00Z,2006-01,2006,1,-68.099,40.35,-68.078,40.4,summer,moulting,2000,Central Indian,Antarctic,1,89.99055480957031,202.47512137953487,41.66877321560196,646.7166748046875,-35413.62,0.0027914294,0.00177262,2.4545593,-0.9097900390625,33.916855,34.58003616333008,-0.022139486,-0.0029600216075778008,-0.033760387,-0.028500130400061607,57.33020239846313,0.5595238095238095
