date_time,latitude,longitude,number_individuals,year,month,decade,scientific_name
2002-06-30T00:00:00Z,-68,-75.832,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-68.013,-75.843,1,2002,6,2000,Lobodon carcinophaga
2002-06-29T00:00:00Z,-68.07,-75.903,1,2002,6,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.473,-64.067,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.666,-64.441,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.565,-63.536,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.511,-63.969,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.485,-63.951,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.492,-63.934,1,2001,8,2000,Lobodon carcinophaga
2001-08-17T00:00:00Z,-65.48,-64.066,1,2001,8,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.483,-67.678,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.504,-63.977,1,2001,8,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.475,-67.708,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.503,-64.034,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.474,-63.94,1,2001,8,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.483,-67.687,1,2001,8,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.523,-67.384,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.084,-73.221,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.53,-67.355,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.071,-73.22,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.536,-67.387,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.068,-73.232,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.538,-67.379,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.061,-73.266,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.535,-67.355,1,2001,8,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-68.007,-75.813,1,2002,6,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.504,-67.387,1,2001,8,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-68.009,-75.796,1,2002,6,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.079,-73.228,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.529,-67.38,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.077,-73.189,1,2001,6,2000,Lobodon carcinophaga
2001-08-29T00:00:00Z,-68.541,-67.381,1,2001,8,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-68.006,-75.809,1,2002,6,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.083,-73.194,1,2001,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.999,-75.788,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.996,-75.782,1,2002,6,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.526,-67.402,1,2001,8,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.998,-75.781,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.997,-75.786,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.978,-75.789,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.993,-75.787,1,2002,6,2000,Lobodon carcinophaga
2002-06-30T00:00:00Z,-67.989,-75.798,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.505,-63.992,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.511,-64.009,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.503,-63.987,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.503,-64.16,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.499,-64.018,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.5,-64.013,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.503,-63.991,1,2001,8,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.501,-63.988,1,2001,8,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.554,-67.512,1,2001,8,2000,Lobodon carcinophaga
2001-06-08T00:00:00Z,-69.082,-73.155,1,2001,6,2000,Lobodon carcinophaga
2001-08-28T00:00:00Z,-68.538,-67.368,1,2001,8,2000,Lobodon carcinophaga
2001-06-08T00:00:00Z,-69.084,-73.175,1,2001,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.504,-64.016,1,2001,8,2000,Lobodon carcinophaga
2001-06-08T00:00:00Z,-69.08,-73.178,1,2001,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.488,-64.013,1,2001,8,2000,Lobodon carcinophaga
2001-06-09T00:00:00Z,-69.079,-73.231,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.473,-71.951,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.329,-73.341,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.469,-71.945,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.324,-73.341,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.459,-71.887,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.389,-73.325,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.445,-71.991,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.342,-73.411,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.33,-73.375,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.452,-71.947,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.456,-71.876,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.455,-71.718,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.496,-71.933,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.47,-71.937,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.506,-72.094,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.329,-73.362,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.319,-73.33,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.529,-71.73,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.344,-73.384,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.314,-73.406,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.473,-71.744,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.492,-71.97,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.475,-71.88,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.318,-73.442,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.479,-72.091,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.47,-71.921,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.819,-73.174,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.486,-64.207,1,2001,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.465,-71.919,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.347,-73.404,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.489,-64.18,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.476,-71.981,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.536,-72.068,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.5,-64.19,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.306,-73.354,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.483,-64.199,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.042,-74.809,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.479,-64.211,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.355,-73.397,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.482,-64.219,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.343,-73.38,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.486,-64.183,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-69.342,-73.417,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.344,-71.92,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.405,-71.866,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.476,-64.21,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.494,-64.313,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.487,-64.223,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.54,-71.953,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.451,-72.196,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.59,-70.939,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.473,-71.772,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.421,-71.809,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.345,-72.051,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.523,-71.579,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.403,-71.845,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.274,-73.36,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.491,-64.218,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.483,-64.207,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.479,-64.216,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.487,-64.198,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.48,-64.218,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.48,-64.208,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.485,-64.197,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.5,-64.242,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.396,-71.79,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.47,-64.244,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.48,-64.22,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.373,-71.886,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.707,-76.161,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.366,-71.85,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.693,-76.188,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.35,-71.967,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.721,-76.123,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.282,-71.863,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.734,-76.113,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.059,-70.747,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.649,-76.235,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.332,-72.055,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.635,-76.265,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-67.926,-71.337,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.705,-76.212,1,2002,7,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.362,-71.914,1,2001,6,2000,Lobodon carcinophaga
2002-07-04T00:00:00Z,-67.672,-76.233,1,2002,7,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.463,-64.172,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.44,-71.842,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.389,-71.751,1,2001,6,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.551,-64.508,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.453,-63.838,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.45,-64.12,1,2001,8,2000,Lobodon carcinophaga
2001-08-21T00:00:00Z,-65.484,-64.219,1,2001,8,2000,Lobodon carcinophaga
2001-08-22T00:00:00Z,-65.449,-64.222,1,2001,8,2000,Lobodon carcinophaga
2001-08-22T00:00:00Z,-65.445,-64.22,1,2001,8,2000,Lobodon carcinophaga
2001-08-22T00:00:00Z,-65.463,-64.242,1,2001,8,2000,Lobodon carcinophaga
2001-08-22T00:00:00Z,-65.473,-64.209,1,2001,8,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.425,-71.403,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.417,-71.642,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.366,-71.733,1,2001,6,2000,Lobodon carcinophaga
2001-06-14T00:00:00Z,-68.333,-71.758,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.444,-72.077,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.226,-72.172,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.422,-72.094,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.376,-71.788,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.372,-71.79,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.405,-71.792,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.412,-71.763,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.442,-71.688,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.285,-71.974,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.412,-71.766,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.455,-71.961,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.569,-71.445,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.455,-71.866,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.472,-71.834,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.453,-71.665,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.481,-71.636,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.447,-71.684,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.457,-71.671,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.482,-72.106,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.5,-71.682,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.449,-71.765,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.488,-71.469,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.504,-71.751,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.37,-72.442,1,2001,6,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.133,-66.436,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.137,-66.509,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.138,-66.548,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.203,-66.363,1,2001,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.295,-66.723,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.301,-66.635,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.294,-66.626,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.3,-66.62,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.304,-66.598,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.288,-66.619,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.296,-66.642,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.311,-66.624,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.299,-66.623,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.303,-66.611,1,2002,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.148,-66.539,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.135,-66.544,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.219,-66.633,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.151,-66.529,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.11,-66.539,1,2001,8,2000,Lobodon carcinophaga
2001-08-26T00:00:00Z,-66.257,-66.635,1,2001,8,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.678,-71.413,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.681,-71.42,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.664,-71.356,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.662,-71.359,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.656,-71.339,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.657,-71.345,1,2001,6,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.659,-71.304,1,2001,6,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.298,-66.652,1,2002,8,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.688,-71.438,1,2001,6,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.295,-66.631,1,2002,8,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.285,-66.65,1,2002,8,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.693,-71.463,1,2001,6,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.295,-66.654,1,2002,8,2000,Lobodon carcinophaga
2001-06-16T00:00:00Z,-68.789,-71.064,1,2001,6,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.291,-66.65,1,2002,8,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.324,-66.602,1,2002,8,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.3,-66.686,1,2002,8,2000,Lobodon carcinophaga
2002-08-09T00:00:00Z,-66.305,-66.631,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.337,-66.206,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.297,-66.677,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.561,-71.285,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.609,-71.223,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.415,-71.688,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.515,-71.447,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-69.134,-71.154,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.438,-71.727,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.643,-71.265,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.646,-71.289,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.641,-71.27,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.721,-71.165,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.498,-71.967,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.422,-71.949,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.47,-71.904,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.391,-71.231,1,2001,6,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.367,-71.902,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.284,-66.604,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.449,-71.878,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.292,-66.61,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.283,-66.583,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.453,-71.954,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.234,-66.974,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.439,-71.906,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.283,-66.626,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.473,-71.923,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.293,-66.633,1,2002,8,2000,Lobodon carcinophaga
2001-06-15T00:00:00Z,-68.444,-71.901,1,2001,6,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.295,-66.627,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.298,-66.634,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.302,-66.611,1,2002,8,2000,Lobodon carcinophaga
2002-08-10T00:00:00Z,-66.296,-66.609,1,2002,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.078,-75.888,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.922,-68.653,1,2001,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.07,-75.937,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.933,-68.596,1,2001,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.1,-75.689,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.958,-68.432,1,2001,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.053,-75.779,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.961,-68.581,1,2001,8,2000,Lobodon carcinophaga
2002-06-29T00:00:00Z,-68.089,-75.848,1,2002,6,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.707,-67.411,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.782,-67.219,1,2001,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.072,-75.912,1,2002,6,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.658,-67.131,1,2001,8,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.077,-75.924,1,2002,6,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.677,-67.336,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.592,-67.579,1,2001,8,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.712,-71.602,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.73,-71.638,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.12,-67.793,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.731,-71.715,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.12,-67.79,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.732,-71.701,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.121,-67.769,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.721,-71.699,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.119,-67.773,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.73,-71.714,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.122,-67.756,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.682,-71.798,1,2001,6,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.687,-71.897,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.125,-67.765,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.605,-72.126,1,2001,6,2000,Lobodon carcinophaga
2002-09-21T00:00:00Z,-65.127,-67.73,1,2002,9,2000,Lobodon carcinophaga
2001-06-13T00:00:00Z,-68.634,-71.923,1,2001,6,2000,Lobodon carcinophaga
2002-09-22T00:00:00Z,-65.113,-67.748,1,2002,9,2000,Lobodon carcinophaga
2002-09-22T00:00:00Z,-65.115,-67.74,1,2002,9,2000,Lobodon carcinophaga
2002-06-27T00:00:00Z,-68.114,-75.707,1,2002,6,2000,Lobodon carcinophaga
2002-06-28T00:00:00Z,-68.174,-75.951,1,2002,6,2000,Lobodon carcinophaga
2001-08-18T00:00:00Z,-65.917,-68.647,1,2001,8,2000,Lobodon carcinophaga
2002-06-27T00:00:00Z,-68.172,-75.379,1,2002,6,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-66.006,-66.648,1,2001,8,2000,Lobodon carcinophaga
2001-08-19T00:00:00Z,-65.965,-66.681,1,2001,8,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-65.842,-66.748,1,2001,8,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-65.949,-66.703,1,2001,8,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-65.959,-66.714,1,2001,8,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-66.055,-66.56,1,2001,8,2000,Lobodon carcinophaga
2001-08-20T00:00:00Z,-65.988,-66.686,1,2001,8,2000,Lobodon carcinophaga
