date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,SIT_m,SST_degC,bottom_temp_degC,SSS_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_km
Nov-98,1998,11,-69.113,75.85,-69.092,75.8,autumn,weaning,1990,Central Indian,Antarctic,1,89.93747711,492.1454139,130.2903591,628.583313,0.3415394,-1.7947388,-1.846130371,34.448925,-0.022098761,0.005497414,-0.08617908,0.012248489,0.595238095,1007.829786
Nov-98,1998,11,-69.028,75.35,-69.049,75.3,autumn,weaning,1990,Central Indian,Antarctic,1,89.651474,481.1373505,117.4092896,729.2119751,0.384643,-1.8010864,-1.842529297,34.47804,-0.060344756,-0.01554184,-0.06501834,0.007066228,0.630952381,996.3414235
Nov-96,1996,11,-68.986,76.05,-69.007,76,autumn,weaning,1990,Central Indian,Antarctic,1,89.95745087,479.0878722,119.2615096,771.083313,0.16307512,-1.6413269,-1.853790283,34.444534,-0.04079719,0.012772596,-0.03033513,0.024059704,0.595238095,945.31677
Nov-98,1998,11,-68.606,75.45,-68.585,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.72533417,434.5494443,71.7155994,657.0666504,0.41032344,-1.8164062,-1.860046387,34.473373,-0.018826691,0.028035596,-0.15730144,-0.070906326,0.630952381,950.0117912
Nov-98,1998,11,-68.395,75.35,-68.373,75.3,autumn,weaning,1990,Central Indian,Antarctic,1,89.72020721,410.8304971,47.94931557,578.416687,0.4209915,-1.854187,-1.863616943,34.532246,-0.003680978,0.031602174,-0.089832805,-0.016668092,0.630952381,926.2317092
Nov-98,1998,11,-68.183,74.25,-68.162,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.80149841,386.5944434,23.20970078,588.472229,0.49637535,-1.8564148,-1.853759766,34.517754,0.008166477,0.03101238,-0.115019694,-0.037349753,0.630952381,899.6477435
Nov-98,1998,11,-68.183,74.25,-68.205,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.80149841,386.5944434,23.20970078,588.472229,0.49637535,-1.8564148,-1.853759766,34.517754,0.00674528,0.024697227,-0.11115208,-0.030576628,0.630952381,899.6477435
Nov-98,1998,11,-68.141,74.25,-68.12,74.2,autumn,weaning,1990,Central Indian,Antarctic,1,89.83805084,381.8990794,18.60844254,569.6333618,0.50486785,-1.8570251,-1.857025146,34.52104,0.009276616,0.035865694,-0.12470857,-0.040932786,0.642857143,894.9541907
Nov-98,1998,11,-68.099,75.85,-68.078,75.8,autumn,weaning,1990,Central Indian,Antarctic,1,89.71014404,380.2490339,35.8807432,481.1499939,0.47497824,-1.8562317,-1.863739014,34.523834,-0.061824057,0.024229843,-0.073970795,-0.022867547,0.654761905,895.3418169
Dec-99,1999,12,-67.803,77.05,-67.824,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.40851593,349.6493089,36.21226695,392.3500061,1.0973818,-1.7173462,-1.864562988,34.33847,-0.053269766,0.001894905,-0.001769418,0.005216697,0.666666667,915.9705225
Dec-99,1999,12,-67.634,76.65,-67.613,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.48134613,330.8621013,11.44112321,335.5333252,1.0847971,-1.7069702,-1.850952148,34.332863,-0.044496935,3.05201e-4,-0.001467248,0.004076501,0.666666667,891.8645186
Dec-99,1999,12,-67.55,77.05,-67.529,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.70584106,321.4684974,18.26451874,328.4196167,1.0947988,-1.726593,-1.852722168,34.377373,-0.03590286,-4.74077e-4,-0.032429587,0.013795678,0.666666667,890.5197887
Dec-99,1999,12,-67.55,77.05,-67.571,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.70584106,321.4684974,18.26451874,328.4196167,1.0947988,-1.726593,-1.852722168,34.377373,-0.033299904,-0.00115262,-0.01807744,0.012066425,0.666666667,890.5197887
Nov-87,1987,11,-67.508,74.95,-67.529,74.9,autumn,weaning,1980,Central Indian,Antarctic,1,89.30622864,311.473816,29.85282709,435.5833435,0.5148798,-1.8392029,-1.866363525,34.463993,-0.02507033,0.022489149,-0.034331504,-0.005326038,0.666666667,795.4407632
Dec-99,1999,12,-67.465,77.05,-67.486,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.50011444,312.0748936,11.78298844,319.8833313,1.0833473,-1.7269287,-1.85949707,34.385967,-0.033195697,0.007749637,-0.046367764,-0.00505362,0.666666667,882.0728515
Nov-87,1987,11,-67.423,75.15,-67.402,75.2,autumn,weaning,1980,Central Indian,Antarctic,1,89.68738556,302.4874202,39.07979472,423.8833313,0.5126975,-1.8309631,-1.865509033,34.429924,-0.051262340000000003,0.003467639,-2.81528e-4,-0.008507849,0.666666667,787.8119933
Dec-99,1999,12,-67.423,76.65,-67.444,76.6,summer,weaning,1990,Central Indian,Antarctic,1,88.60279083,307.3780917,2.001989652,324.0166626,1.0318134,-1.7206116,-1.858154297,34.378292,-0.012193279,0.006531188,-0.039562292,-1.16603e-4,0.666666667,870.4984465
Dec-99,1999,12,-67.381,76.65,-67.402,76.6,summer,weaning,1990,Central Indian,Antarctic,1,88.25804901,302.6812898,4.460514796,323.3333435,1.0029613,-1.7149048,-1.859619141,34.380615,-0.006128971,0.005359375,-0.04430998,0.001262171,0.666666667,866.2383071
Dec-99,1999,12,-67.381,77.05,-67.402,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.3923645,302.6812898,4.15664465,307.1833191,1.0320089,-1.7195435,-1.86050415,34.387352,-0.014980316,0.001221904,-0.058563065,-0.002209751,0.666666667,873.6451214
Dec-99,1999,12,-67.381,77.05,-67.36,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.3923645,302.6812898,4.15664465,307.1833191,1.0320089,-1.7195435,-1.86050415,34.387352,-0.013411685,0.001712408,-0.040538356,-0.003961748,0.666666667,873.6451214
Nov-96,1996,11,-67.339,75.45,-67.317,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.14894867,294.2568324,40.69509597,394.4500122,0.39544374,-1.809906,-1.777374268,34.395187,-0.0324104,-0.011354523,-0.024890643,0.008431924,0.666666667,760.7231401
Dec-99,1999,12,-67.339,76.65,-67.36,76.6,summer,weaning,1990,Central Indian,Antarctic,1,88.89878845,297.9844879,7.343600565,323.2333374,0.96868056,-1.7062988,-1.860778809,34.374306,-0.007609351,0.004399103,-0.038575064,0.00127532,0.666666667,861.982677
Dec-99,1999,12,-67.339,77.05,-67.36,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.48093414,297.9844879,0.540157262,293.3666687,0.99674106,-1.716156,-1.860900879,34.385586000000004,-0.013411685,0.001712408,-0.040538356,-0.003961748,0.666666667,869.4386336
Dec-99,1999,12,-67.339,77.95,-67.36,77.9,summer,weaning,1990,Central Indian,Antarctic,1,89.82253265,299.6567835,16.31885065,239.5,1.0629516,-1.6949463,-1.863067627,34.391186,-0.024246724,0.011345091,-0.005508815,0.007820581,0.666666667,887.5437164
Dec-99,1999,12,-67.296,76.65,-67.275,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.37413788,293.287686,11.49263399,318.6166687,0.93104357,-1.6967468,-1.861297607,34.36339,-0.017745437,5.12379e-4,-0.031471644,0.002062625,0.666666667,857.7316232
Dec-99,1999,12,-67.296,77.05,-67.275,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.61131287,293.287686,5.236959174,293.3666687,0.95880157,-1.7095642,-1.86026001,34.38184,-0.02202169,0.003785266,-0.023748245,0.001404841,0.666666667,865.2371597
Dec-99,1999,12,-67.296,77.95,-67.317,77.9,summer,weaning,1990,Central Indian,Antarctic,1,89.86412048,294.9895806,11.85385449,267.5052795,1.021543,-1.6905212,-1.863372803,34.388794,-0.030391762,0.005355404,-0.006335705,0.010099514,0.666666667,883.459598
Nov-96,1996,11,-67.254,75.45,-67.233,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.5663147,284.9254257,47.6180787,389.5666809,0.4142313,-1.8087463,-1.749206543,34.401096,-0.021604307,-0.007247958,-0.032429524,0.011469174,0.666666667,751.4972703
Nov-96,1996,11,-67.254,75.55,-67.233,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,88.93054962,285.4627116,45.06143311,383.6666565,0.42093036,-1.809967,-1.767425537,34.403694,-0.021604307,-0.007247958,-0.032429524,0.011469174,0.666666667,752.3262126
Dec-99,1999,12,-67.254,76.65,-67.275,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.5589447,288.5908841,15.94843856,313.4833374,0.897355,-1.691925,-1.861419678,34.358326,-0.017745437,5.12379e-4,-0.031471644,0.002062625,0.666666667,853.4852143
Dec-99,1999,12,-67.254,76.65,-67.233,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.5589447,288.5908841,15.94843856,313.4833374,0.897355,-1.691925,-1.861419678,34.358326,-0.018735662,-8.2517e-4,-0.00957962,-0.005992782,0.666666667,853.4852143
Dec-99,1999,12,-67.254,77.05,-67.275,77.1,summer,weaning,1990,Central Indian,Antarctic,1,87.91342163,288.5908841,9.933761086,281.1166687,0.9257619,-1.7015991,-1.859832764,34.37297,-0.02202169,0.003785266,-0.023748245,0.001404841,0.666666667,861.0407729
Nov-96,1996,11,-67.212,75.55,-67.233,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.44238281,280.8084433,49.01010569,382.8333435,0.43060184,-1.8131104,-1.77923584,34.404385,-0.021604307,-0.007247958,-0.032429524,0.011469174,0.666666667,747.7213926
Dec-99,1999,12,-67.212,76.65,-67.233,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.63098907,283.8940821,19.49566313,305.7999878,0.8635381,-1.6893616,-1.859680176,34.350285,-0.018735662,-8.2517e-4,-0.00957962,-0.005992782,0.666666667,849.2435198
Dec-99,1999,12,-67.212,76.65,-67.191,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.63098907,283.8940821,19.49566313,305.7999878,0.8635381,-1.6893616,-1.859680176,34.350285,-0.01763535,0.002880117,5.37599e-4,0.005850483,0.666666667,849.2435198
Nov-96,1996,11,-67.17,75.55,-67.149,75.6,autumn,weaning,1990,Central Indian,Antarctic,1,89.4409256,276.1556143,53.08076702,371.5499878,0.437864,-1.8162231,-1.783294678,34.402355,-0.024078842,-0.00592029,-0.032874018,0.003484282,0.666666667,743.1177187
Nov-96,1996,11,-67.17,75.55,-67.191,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.4409256,276.1556143,53.08076702,371.5499878,0.437864,-1.8162231,-1.783294678,34.402355,-0.020696165,-0.00507312,-0.033921186,0.006663091,0.666666667,743.1177187
Dec-99,1999,12,-67.17,76.65,-67.149,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.63430023,279.1972802,23.23501557,296.4786987,0.81573313,-1.6699219,-1.857879639,34.32959,-0.016121281,0.007603968,-0.010543602,0.008089325,0.666666667,845.0066108
Dec-99,1999,12,-67.17,76.65,-67.191,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.63430023,279.1972802,23.23501557,296.4786987,0.81573313,-1.6699219,-1.857879639,34.32959,-0.01763535,0.002880117,5.37599e-4,0.005850483,0.666666667,845.0066108
Dec-99,1999,12,-67.17,77.05,-67.149,77.1,summer,weaning,1990,Central Indian,Antarctic,1,88.46009064,279.1972802,18.9699312,291.6833191,0.87078327,-1.6903687,-1.861083984,34.352516,-0.027716521,0.003961564,-0.011623671,0.005262056,0.666666667,852.6635615
Dec-83,1983,12,-67.127,71.55,-67.149,71.5,summer,weaning,1980,Central Indian,Antarctic,1,89.59075165,287.6622855,43.13455944,543.3624878,0.35824853,-1.5993652,-1.862792969,34.24732,-0.014629025,0.007649753,-0.05752541,-0.021247705,0.666666667,653.8539261
Nov-96,1996,11,-67.127,75.55,-67.149,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,88.13303375,271.5042986,57.15586478,371.3644104,0.4424583,-1.817627,-1.788543701,34.397827,-0.021820998,-0.003607337,-0.033160653,0.002807759,0.666666667,738.5152121
Dec-99,1999,12,-67.127,76.65,-67.106,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.72831726,274.5004783,27.27216259,308.1499939,0.7747441,-1.6497498,-1.857757568,34.31442,-0.014042269,0.006748541,-0.014351389,0.005825603,0.666666667,840.7745596
Dec-83,1983,12,-67.085,71.55,-67.064,71.5,summer,weaning,1980,Central Indian,Antarctic,1,89.31370544,283.0078175,38.68838767,540.333313,0.3722216,-1.5905151,-1.862335205,34.2377,0.003447877,0.014420671,-0.07578633,-0.024650034,0.666666667,649.5600742
Dec-83,1983,12,-67.085,71.75,-67.106,71.7,summer,weaning,1980,Central Indian,Antarctic,1,88.95654297,284.3204071,42.43531087,537.0333252,0.39060798,-1.5909424,-1.860870361,34.25132,0.013696868,0.016313154,-0.07935487,-0.025747873,0.666666667,653.1410352
Dec-83,1983,12,-67.085,71.75,-67.064,71.7,summer,weaning,1980,Central Indian,Antarctic,1,88.95654297,284.3204071,42.43531087,537.0333252,0.39060798,-1.5909424,-1.860870361,34.25132,0.00596612,0.020139592,-0.067854024,-0.031474773,0.666666667,653.1410352
Dec-83,1983,12,-67.085,71.85,-67.064,71.8,summer,weaning,1980,Central Indian,Antarctic,1,89.61863708,285.0832843,44.83001039,534.9666748,0.4028715,-1.5880737,-1.860321045,34.254055,-0.004309167,0.010125751,-0.058023013,-0.025307151,0.666666667,654.9764278
Dec-83,1983,12,-67.085,71.95,-67.106,71.9,summer,weaning,1980,Central Indian,Antarctic,1,89.72917175,285.9164733,43.17570785,524.8833618,0.4154508,-1.5805664,-1.860046387,34.254444,-0.006519216,0.003539091,-0.061741002,-0.02277728,0.666666667,656.8414226
Dec-83,1983,12,-67.085,71.95,-67.064,71.9,summer,weaning,1980,Central Indian,Antarctic,1,89.72917175,285.9164733,43.17570785,524.8833618,0.4154508,-1.5805664,-1.860046387,34.254444,-0.015467305,8.52373e-4,-0.051809616,-0.019905603,0.666666667,656.8414226
Nov-96,1996,11,-67.085,75.55,-67.106,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.24729156,266.8545753,60.99610806,375.7000122,0.44538116,-1.8179626,-1.789489746,34.39299,-0.024171773,-0.00446675,-0.034843713,0.001459298,0.666666667,733.913895
Dec-88,1988,12,-67.085,75.85,-67.064,75.9,summer,weaning,1980,Central Indian,Antarctic,1,89.71617126,269.0428158,51.62518186,347.5166626,0.4621515,-1.4412231,-1.84262085,33.985825,-0.010407377,-0.001391659,-0.006251696,0.002219309,0.642857143,674.0986883
Dec-99,1999,12,-67.085,77.05,-67.064,77.1,summer,weaning,1990,Central Indian,Antarctic,1,80.58350372,269.8036764,26.64239731,285.9333191,0.80230606,-1.6666565,-1.861206055,34.32562,-0.038905926,0.008047099,-0.012442259,1.67499e-4,0.666666667,844.3076141
Dec-99,1999,12,-67.085,77.05,-67.106,77.1,summer,weaning,1990,Central Indian,Antarctic,1,80.58350372,269.8036764,26.64239731,285.9333191,0.80230606,-1.6666565,-1.861206055,34.32562,-0.034147333,0.006864936,-0.010233321,-0.002434585,0.666666667,844.3076141
Dec-84,1984,12,-67.085,77.75,-67.064,77.7,summer,weaning,1980,Central Indian,Antarctic,1,89.90020752,270.7569103,4.608422803,167.9666595,0.9173238,-1.6802368,-1.811767578,34.190716,-0.07703613,-0.02933906,-0.05632759,-0.0012182130000000001,0.619047619,824.367565
Dec-99,1999,12,-67.085,77.95,-67.106,78,summer,weaning,1990,Central Indian,Antarctic,1,89.83582306,271.6688587,4.608414672,171.5833282,0.90318036,-1.6942444,-1.860015869,34.384743,-0.019178752,0.010606091,-0.01817368,0.012673565,0.666666667,861.9624583
Dec-99,1999,12,-67.085,77.95,-67.064,78,summer,weaning,1990,Central Indian,Antarctic,1,89.83582306,271.6688587,4.608414672,171.5833282,0.90318036,-1.6942444,-1.860015869,34.384743,-0.017041864,0.011683935,-0.020514395,0.00480659,0.666666667,861.9624583
Dec-84,1984,12,-67.043,73.95,-67.064,73.9,summer,weaning,1980,Central Indian,Antarctic,1,89.42526245,260.6693344,14.43345502,445.0091553,0.3542711,-0.7670593,-1.794311523,34.142475,-0.086245865,-0.002310316,-0.015766717,0.001203719,0.654761905,798.1617963
Dec-99,1999,12,-67.043,76.65,-67.064,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.53533936,265.1068745,35.83211087,320.8166809,0.73638314,-1.6280212,-1.858734131,34.28645,-0.012407425,0.006229841,-0.011138131,0.005097783,0.666666667,832.3253269
Dec-99,1999,12,-67.043,76.65,-67.022,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.53533936,265.1068745,35.83211087,320.8166809,0.73638314,-1.6280212,-1.858734131,34.28645,-0.005774808,0.007161036,-0.006090286,0.003765683,0.666666667,832.3253269
Dec-99,1999,12,-67.043,77.05,-67.022,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.72247314,265.1068745,30.83790867,291.8666687,0.76591396,-1.6401367,-1.858123779,34.297813,-0.04099452,0.002563879,-0.009534853,0.004013494,0.666666667,840.1378127
Dec-99,1999,12,-67.043,77.05,-67.064,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.72247314,265.1068745,30.83790867,291.8666687,0.76591396,-1.6401367,-1.858123779,34.297813,-0.038905926,0.008047099,-0.012442259,1.67499e-4,0.666666667,840.1378127
Dec-99,1999,12,-67.001,76.65,-67.022,76.6,summer,weaning,1990,Central Indian,Antarctic,1,89.36594391,260.4100726,40.25176497,319.2666626,0.7221441,-1.6204224,-1.858123779,34.269558,-0.005774808,0.007161036,-0.006090286,0.003765683,0.666666667,828.1082972
Dec-99,1999,12,-67.001,77.95,-67.022,78,summer,weaning,1990,Central Indian,Antarctic,1,89.84503937,262.3487216,4.34617888,158.2333374,0.85272855,-1.6610718,-1.858276367,34.343334,-0.019608682,0.01792248,-0.023448534,0.002995103,0.666666667,853.0681416
Dec-99,1999,12,-67.001,77.95,-66.98,78,summer,weaning,1990,Central Indian,Antarctic,1,89.84503937,262.3487216,4.34617888,158.2333374,0.85272855,-1.6610718,-1.858276367,34.343334,-0.0236624,0.018520197,-0.028367344,-0.004935125,0.666666667,853.0681416
Dec-83,1983,12,-66.958,71.45,-66.937,71.5,summer,weaning,1980,Central Indian,Antarctic,1,89.63031006,268.4729946,23.9714002,517.527771,0.42938983,-1.5891724,-1.85925293,34.201355,-0.022190874,0.023990385,-0.027756607,-0.035354774,0.666666667,634.9229647
Nov-87,1987,11,-66.958,73.35,-66.937,73.4,autumn,weaning,1980,Central Indian,Antarctic,1,89.31261444,255.2355599,0.610392096,482.1388855,0.6492107,-1.8191528,-1.844207764,34.422733,-0.04297016,-0.001904409,-0.00520202,0.002985823,0.654761905,726.0305808
Nov-87,1987,11,-66.958,75.45,-66.937,75.5,autumn,weaning,1980,Central Indian,Antarctic,1,89.96974182,252.3018311,73.96566553,363.6136169,0.62096953,-1.8212585,-1.826904297,34.415913,-0.024617942,-0.007957311,-0.032641195,-0.004637606,0.642857143,740.0767388
Nov-87,1987,11,-66.958,75.45,-66.98,75.5,autumn,weaning,1980,Central Indian,Antarctic,1,89.96974182,252.3018311,73.96566553,363.6136169,0.62096953,-1.8212585,-1.826904297,34.415913,-0.024745952,-0.003572038,-0.026896624,0.002460758,0.642857143,740.0767388
Nov-96,1996,11,-66.958,75.55,-66.937,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.93522644,252.9158383,70.75209375,353.7361145,0.45507163,-1.8180847,-1.774780273,34.39002,-0.02517014,-0.013098346,-0.05677603,-0.012254789,0.666666667,720.1173081
Dec-84,1984,12,-66.958,77.55,-66.937,77.5,summer,weaning,1980,Central Indian,Antarctic,1,89.94818115,256.077611,13.07218238,290.9583435,0.96534437,-1.6291199,-1.790863037,34.0647,-0.060304586,-0.019668404,-0.04945404,-0.00837829,0.630952381,813.3568257
Dec-99,1999,12,-66.958,77.95,-66.98,78,summer,weaning,1990,Central Indian,Antarctic,1,89.91926575,257.6906525,4.395230645,175.3333282,0.83579206,-1.6439209,-1.85949707,34.313164,-0.0236624,0.018520197,-0.028367344,-0.004935125,0.666666667,848.6249938
Dec-85,1985,12,-66.916,70.55,-66.937,70.6,summer,weaning,1980,Central Indian,Antarctic,1,89.89904785,256.9393517,17.62447347,402.3675232,0.7311259,-1.7027588,-1.858215332,34.309723,5.09e-5,0.031776994,-0.018666966,-0.015896082,0.666666667,697.8793377
Dec-88,1988,12,-66.916,75.85,-66.937,75.8,summer,weaning,1980,Central Indian,Antarctic,1,89.98828888,250.6401411,65.66350822,402.3675232,0.37981826,-1.3823853,-1.803405762,33.88154,-0.012479325,-9.0113e-4,-0.019747779,-0.001993529,0.642857143,655.341835
Dec-99,1999,12,-66.916,76.65,-66.937,76.7,summer,weaning,1990,Central Indian,Antarctic,1,89.99159241,251.0164688,49.24523246,464.7166748,0.70836246,-1.6002502,-1.53427124,34.22244,-0.01875705,0.005386947,0.008460619,-0.001115546,0.666666667,819.6898012
Dec-99,1999,12,-66.916,77.05,-66.895,77.1,summer,weaning,1990,Central Indian,Antarctic,1,89.99331665,251.0164688,35.08983133,743.9539185,0.7000471,-1.6021423,-0.892120361,34.213306,-0.024764067,-0.017625015,0.036327,0.034113824,0.666666667,827.6620856
Dec-85,1985,12,-66.874,71.95,-66.853,71.9,summer,weaning,1980,Central Indian,Antarctic,1,89.4706192,262.9515609,23.7831132,502.1812134,0.65888804,-1.7081909,-1.840087891,34.288834,-0.00843332,0.006809779,-0.05704907,-0.031749208,0.666666667,697.5057176
Nov-87,1987,11,-66.874,74.45,-66.895,74.4,autumn,weaning,1980,Central Indian,Antarctic,1,89.99130249,240.891946,41.69826656,1341.06665,0.7320917,-1.81427,-1.118103027,34.40589,-0.0096834,0.008700452,-0.046752512,-0.010735623,0.642857143,722.3519443
Dec-99,1999,12,-66.874,77.05,-66.853,77,summer,weaning,1990,Central Indian,Antarctic,1,89.99274445,246.3196668,35.97003173,1214.666626,0.68594337,-1.5837708,-0.504302979,34.178864,-0.023887953,0.006353031,0.021607896,0.057359584,0.666666667,823.5150191
Dec-99,1999,12,-66.874,77.95,-66.895,78,summer,weaning,1990,Central Indian,Antarctic,1,89.93404388,248.3788886,2.072235342,264.3833313,0.83277404,-1.6180725,-1.859405518,34.260735,-0.044846423,0.008483769,-0.001719884,-8.29577e-4,0.666666667,839.7469313
Dec-99,1999,12,-66.874,77.95,-66.853,78,summer,weaning,1990,Central Indian,Antarctic,1,89.93404388,248.3788886,2.072235342,264.3833313,0.83277404,-1.6180725,-1.859405518,34.260735,-0.061973765,-9.38769e-4,0.00581889,-0.001456875,0.666666667,839.7469313
Nov-87,1987,11,-66.832,73.45,-66.811,73.4,autumn,weaning,1980,Central Indian,Antarctic,1,89.98110962,240.555379,9.130672998,555.666687,0.7032192,-1.8036804,-1.754852295,34.408905,-0.010561848,-0.004244108,-0.03987122,0.002565817,0.642857143,712.3359142
Nov-87,1987,11,-66.832,74.15,-66.811,74.1,autumn,weaning,1980,Central Indian,Antarctic,1,89.99077606,236.5908635,32.27550446,1308.383301,0.772725,-1.8141174,-1.086090088,34.40531,0.00455753,0.003176151,-0.069999255,-0.00897285,0.642857143,715.7535899
Nov-87,1987,11,-66.832,74.55,-66.811,74.5,autumn,weaning,1980,Central Indian,Antarctic,1,89.98732758,236.1951441,47.51892227,1643.766724,0.71796227,-1.8148804,-0.900360107,34.399525,-0.004035389,0.001428197,-0.083480924,-0.010956531,0.642857143,718.4356687
Dec-88,1988,12,-66.832,75.55,-66.853,75.5,summer,weaning,1980,Central Indian,Antarctic,1,89.99222565,238.9948798,81.10336271,1504.56665,0.3719542,-1.3585815,-0.548095703,33.81232,-0.012568639,0.001700775,-0.05523372,0.001038706,0.642857143,646.8950522
Dec-99,1999,12,-66.832,77.05,-66.853,77,summer,weaning,1990,Central Indian,Antarctic,1,89.98774719,241.6228649,36.00418115,1568.466675,0.6857861,-1.5673828,-0.389831543,34.1565,-0.023887953,0.006353031,0.021607896,0.057359584,0.666666667,819.3738529
Dec-99,1999,12,-66.832,77.55,-66.853,77.5,summer,weaning,1990,Central Indian,Antarctic,1,89.97154236,242.0104103,15.50853913,514.1333618,0.82257605,-1.6299133,-1.644348145,34.239376,0.021764891,0.008724247,0.023710612,0.007222451,0.654761905,829.7512281
Dec-99,1999,12,-66.832,77.95,-66.811,78,summer,weaning,1990,Central Indian,Antarctic,1,89.93795013,243.7253607,2.62456657,315.2333374,0.8476346,-1.6108093,-1.850585938,34.23845,-0.06433847,-0.007323824,-0.002903832,5.08175e-4,0.654761905,835.3121041
Dec-83,1983,12,-66.789,70.55,-66.768,70.5,summer,weaning,1980,Central Indian,Antarctic,1,89.99344635,244.2493328,3.534067732,1246.733276,0.4271899,-1.6029968,-0.969238281,34.166798,-0.009528752,0.009527454,-0.1205071,-0.048282485,0.666666667,602.6219904
Dec-88,1988,12,-66.789,75.45,-66.768,75.4,summer,weaning,1980,Central Indian,Antarctic,1,89.98683929,233.6917272,84.02214824,1761.866699,0.3789187,-1.3496399,-0.54119873,33.77864,-0.011498295,0.002363254,-0.08271543,0.001527947,0.642857143,642.6011252
Nov-96,1996,11,-66.789,75.55,-66.811,75.5,autumn,weaning,1990,Central Indian,Antarctic,1,89.98851013,234.3590587,84.79362527,1736.18335,0.4355054,-1.8164673,-0.416381836,34.34415,-0.017273786,-0.001395,-0.10993127,0.006468204,0.654761905,701.7399434
Dec-99,1999,12,-66.789,77.05,-66.811,77,summer,weaning,1990,Central Indian,Antarctic,1,89.9850235,236.926063,35.25846331,1626.283325,0.70966315,-1.5606079,-0.387390137,34.143303,-0.013507488,0.024394203,-0.001452749,0.013488609,0.666666667,815.2386769
Dec-99,1999,12,-66.789,77.55,-66.768,77.5,summer,weaning,1990,Central Indian,Antarctic,1,89.97569275,237.3219549,13.62184616,599.3833618,0.82390386,-1.6044922,-1.2578125,34.20545,-0.008032429,0.008106912,0.017939419,0.012078641,0.654761905,825.2799096
Dec-83,1983,12,-66.747,70.45,-66.768,70.4,summer,weaning,1980,Central Indian,Antarctic,1,89.98693848,238.0984693,1.16273418,1579.650024,0.44765213,-1.611145,-0.516662598,34.15074,-0.010912971,0.014282644,-0.12309225,-0.054743223,0.666666667,596.6924212
Dec-99,1999,12,-66.747,77.05,-66.726,77,summer,weaning,1990,Central Indian,Antarctic,1,89.98692322,232.2292611,35.13028409,1601.849976,0.7530274,-1.5578613,-0.386901855,34.126286,-0.013708625,0.034654327,-0.008184606,0.007118012,0.666666667,811.1095828
Dec-99,1999,12,-66.747,77.55,-66.768,77.5,summer,weaning,1990,Central Indian,Antarctic,1,89.97926331,232.633836,13.21795874,709.9000244,0.8431179,-1.587616,-0.975280762,34.175556,-0.008032429,0.008106912,0.017939419,0.012078641,0.654761905,820.8110955
Dec-99,1999,12,-66.747,77.95,-66.768,78,summer,weaning,1990,Central Indian,Antarctic,1,89.98350525,234.4234807,4.540310482,413.3666687,0.93388397,-1.6090698,-1.809387207,34.20147,-0.05301383,-0.005881216,0.006474982,0.004414464,0.654761905,826.4510836
Nov-84,1984,11,-66.705,66.25,-66.684,66.3,autumn,weaning,1980,Central Indian,Antarctic,1,89.98845673,216.882529,113.550322,1780.449951,0.30137086,-1.6587524,-0.898284912,34.3582,-0.005808929,0.043381862,-0.23356502,-0.237016454,0.642857143,769.0511767
Dec-83,1983,12,-66.705,70.35,-66.726,70.3,summer,weaning,1980,Central Indian,Antarctic,1,89.97605133,231.9624126,0.431809844,1632.983276,0.46438807,-1.6273193,-0.403533936,34.149628,-0.010435122,7.40704e-4,-0.099366814,-0.021883884,0.666666667,590.7746857
