gbifID,bibliographicCitation,identifier,license,modified,type,institutionCode,collectionCode,basisOfRecord,dynamicProperties,occurrenceID,catalogNumber,recordedBy,individualCount,lifeStage,occurrenceStatus,eventDate,eventTime,year,month,day,waterBody,countryCode,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,scientificNameID,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,taxonRank,vernacularName,taxonomicStatus,datasetKey,publishingCountry,lastInterpreted,depth,depthAccuracy,issue,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,protocol,lastParsed,lastCrawled,repatriated,iucnRedListCategory,.val,.equ,.zer,.cap,.cen,.otl,.gbf,.inst,.summary
2028095074,http://data.aad.gov.au/metadata/records/APIS,81aecdbe-aabe-435e-8a7c-7c6834440145,CC_BY_4_0,2006-09-06T14:30:43Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},81aecdbe-aabe-435e-8a7c-7c6834440145,APIS-56059,NA,1,Adult,PRESENT,1998-11-15T03:42:57Z,1998-11-15T03:42:57Z,1998,11,15,Southern Ocean,AQ,-65.017914,80.2369,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095070,http://data.aad.gov.au/metadata/records/APIS,83d28bdf-7541-4169-bbcf-141fb9856e86,CC_BY_4_0,2006-09-06T14:30:44Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},83d28bdf-7541-4169-bbcf-141fb9856e86,APIS-56062,NA,1,Adult,PRESENT,1998-11-15T03:44:04Z,1998-11-15T03:44:04Z,1998,11,15,Southern Ocean,AQ,-65.027016,80.173866,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095069,http://data.aad.gov.au/metadata/records/APIS,3ab5fb55-0e44-4d19-a5c0-9a6dc53cf0e3,CC_BY_4_0,2006-09-06T14:30:48Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},3ab5fb55-0e44-4d19-a5c0-9a6dc53cf0e3,APIS-56127,NA,1,Adult,PRESENT,1998-11-15T04:33:08Z,1998-11-15T04:33:08Z,1998,11,15,Southern Ocean,AQ,-64.950401,79.205002,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095068,http://data.aad.gov.au/metadata/records/APIS,7867462c-56d7-43c6-9416-7babd676482c,CC_BY_4_0,2006-09-06T14:30:44Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},7867462c-56d7-43c6-9416-7babd676482c,APIS-56065,NA,1,Adult,PRESENT,1998-11-15T03:46:10Z,1998-11-15T03:46:10Z,1998,11,15,Southern Ocean,AQ,-65.041336,80.058548,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095064,http://data.aad.gov.au/metadata/records/APIS,1c479cba-74e5-4620-a001-050b2ef7f3c5,CC_BY_4_0,2006-09-06T14:30:48Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},1c479cba-74e5-4620-a001-050b2ef7f3c5,APIS-56125,NA,1,Adult,PRESENT,1998-11-15T04:31:12Z,1998-11-15T04:31:12Z,1998,11,15,Southern Ocean,AQ,-64.963615,79.1092,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095059,http://data.aad.gov.au/metadata/records/APIS,1562e724-d320-4adc-849d-108c6cb6caf8,CC_BY_4_0,2006-09-06T14:30:43Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},1562e724-d320-4adc-849d-108c6cb6caf8,APIS-56060,NA,1,Adult,PRESENT,1998-11-15T03:43:34Z,1998-11-15T03:43:34Z,1998,11,15,Southern Ocean,AQ,-65.024765,80.190147,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095054,http://data.aad.gov.au/metadata/records/APIS,ab2199b2-c65c-4ef5-a701-58d2717195b8,CC_BY_4_0,2006-09-06T14:30:48Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},ab2199b2-c65c-4ef5-a701-58d2717195b8,APIS-56133,NA,1,Adult,PRESENT,1998-11-15T04:35:30Z,1998-11-15T04:35:30Z,1998,11,15,Southern Ocean,AQ,-64.935219,79.315903,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095052,http://data.aad.gov.au/metadata/records/APIS,f85a470d-d7a8-4f5b-bfac-d60fd1c567e6,CC_BY_4_0,2006-09-06T14:30:48Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},f85a470d-d7a8-4f5b-bfac-d60fd1c567e6,APIS-56126,NA,1,Adult,PRESENT,1998-11-15T04:31:52Z,1998-11-15T04:31:52Z,1998,11,15,Southern Ocean,AQ,-64.958366,79.146614,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095050,http://data.aad.gov.au/metadata/records/APIS,6010844e-a12e-4760-8653-b3ae846eee4b,CC_BY_4_0,2006-09-06T14:31:31Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},6010844e-a12e-4760-8653-b3ae846eee4b,APIS-56703,NA,2,Adult,PRESENT,1997-12-20T03:54:29Z,1997-12-20T03:54:29Z,1997,12,20,Southern Ocean,AQ,-66.404953,79.383636,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095049,http://data.aad.gov.au/metadata/records/APIS,66063057-91a2-4277-a28f-5ccda41bae24,CC_BY_4_0,2006-09-06T14:31:26Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},66063057-91a2-4277-a28f-5ccda41bae24,APIS-56633,NA,2,Adult,PRESENT,1997-12-10T05:34:13Z,1997-12-10T05:34:13Z,1997,12,10,Southern Ocean,AQ,-63.692001,103.03582,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095048,http://data.aad.gov.au/metadata/records/APIS,491da0b5-c262-4058-a571-b547c9975d42,CC_BY_4_0,2006-09-06T14:30:47Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},491da0b5-c262-4058-a571-b547c9975d42,APIS-56116,NA,1,Adult,PRESENT,1998-11-15T04:24:40Z,1998-11-15T04:24:40Z,1998,11,15,Southern Ocean,AQ,-65.004135,78.816002,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095047,http://data.aad.gov.au/metadata/records/APIS,a5127ca8-f3bb-4996-86dd-089281923f86,CC_BY_4_0,2006-09-06T14:30:47Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},a5127ca8-f3bb-4996-86dd-089281923f86,APIS-56113,NA,1,Adult,PRESENT,1998-11-15T04:22:52Z,1998-11-15T04:22:52Z,1998,11,15,Southern Ocean,AQ,-65.014885,78.738403,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095046,http://data.aad.gov.au/metadata/records/APIS,9377e375-97cd-40ef-8690-d4ec6428de9f,CC_BY_4_0,2006-09-06T14:31:26Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},9377e375-97cd-40ef-8690-d4ec6428de9f,APIS-56631,NA,1,Adult,PRESENT,1997-12-10T05:33:36Z,1997-12-10T05:33:36Z,1997,12,10,Southern Ocean,AQ,-63.710968,103.034683,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:22Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:22Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095045,http://data.aad.gov.au/metadata/records/APIS,e7a65675-48f8-487e-9a97-56a79b2ce939,CC_BY_4_0,2006-09-06T14:31:31Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},e7a65675-48f8-487e-9a97-56a79b2ce939,APIS-56697,NA,1,Adult,PRESENT,1997-12-20T03:49:02Z,1997-12-20T03:49:02Z,1997,12,20,Southern Ocean,AQ,-66.523666,79.419197,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095044,http://data.aad.gov.au/metadata/records/APIS,64e5caa8-df61-4ea9-bc5b-65965e78be38,CC_BY_4_0,2006-09-06T14:30:47Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},64e5caa8-df61-4ea9-bc5b-65965e78be38,APIS-56119,NA,2,Adult,PRESENT,1998-11-15T04:25:35Z,1998-11-15T04:25:35Z,1998,11,15,Southern Ocean,AQ,-64.997849,78.860298,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:22Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:22Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095043,http://data.aad.gov.au/metadata/records/APIS,45253f81-0566-4b87-a252-95913a53f4c2,CC_BY_4_0,2006-09-06T14:31:27Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},45253f81-0566-4b87-a252-95913a53f4c2,APIS-56644,NA,1,Adult,PRESENT,1997-12-15T02:36:22Z,1997-12-15T02:36:22Z,1997,12,15,Southern Ocean,AQ,-64.469986,89.582817,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:22Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:22Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095042,http://data.aad.gov.au/metadata/records/APIS,aaa55a64-628b-4c8e-96fa-75c30226f55f,CC_BY_4_0,2006-09-06T14:31:26Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},aaa55a64-628b-4c8e-96fa-75c30226f55f,APIS-56634,NA,1,Adult,PRESENT,1997-12-15T02:16:26Z,1997-12-15T02:16:26Z,1997,12,15,Southern Ocean,AQ,-64.26918,89.987282,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095041,http://data.aad.gov.au/metadata/records/APIS,128f8165-b9f8-490a-a05a-7106cce6412a,CC_BY_4_0,2006-09-06T14:31:31Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},128f8165-b9f8-490a-a05a-7106cce6412a,APIS-56702,NA,1,Adult,PRESENT,1997-12-20T03:53:55Z,1997-12-20T03:53:55Z,1997,12,20,Southern Ocean,AQ,-66.417282,79.387833,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095040,http://data.aad.gov.au/metadata/records/APIS,0199b1ef-7684-4945-b1d6-3e0a28ea911c,CC_BY_4_0,2006-09-06T14:31:30Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},0199b1ef-7684-4945-b1d6-3e0a28ea911c,APIS-56691,NA,1,Adult,PRESENT,1997-12-20T03:45:09Z,1997-12-20T03:45:09Z,1997,12,20,Southern Ocean,AQ,-66.621513,79.449348,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:22Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:22Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095039,http://data.aad.gov.au/metadata/records/APIS,dedd5723-73a8-49f7-aaf1-16e8963355b2,CC_BY_4_0,2006-09-06T14:31:26Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},dedd5723-73a8-49f7-aaf1-16e8963355b2,APIS-56632,NA,1,Adult,PRESENT,1997-12-10T05:33:54Z,1997-12-10T05:33:54Z,1997,12,10,Southern Ocean,AQ,-63.700699,103.03508,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:22Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:22Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2028095038,http://data.aad.gov.au/metadata/records/APIS,041f5f4f-eecc-4a30-8df7-5d12c067481f,CC_BY_4_0,2006-09-06T14:30:47Z,Event,AADC,APIS,HUMAN_OBSERVATION,{class:Mammalia},041f5f4f-eecc-4a30-8df7-5d12c067481f,APIS-56118,NA,1,Adult,PRESENT,1998-11-15T04:25:23Z,1998-11-15T04:25:23Z,1998,11,15,Southern Ocean,AQ,-64.999336,78.849083,1500,http://www.marinespecies.org/aphia.php?p=taxdetails&id=231416,urn:lsid:biodiversity.org.au:afd.taxon:274e9261-bda1-41e4-a38f-c5e4046fdbab,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Animalia,Chordata,Mammalia,Carnivora,Phocidae,Lobodon,Lobodon,carcinophaga,SPECIES,Crab-eater Seal,ACCEPTED,82ec8f46-f762-11e1-a439-00145eb45e9a,AU,2023-01-25T07:00:23Z,0,0,NA,TRUE,FALSE,2434762,2434762,1,44,359,732,5310,2434761,2434762,Lobodon carcinophaga,"Lobodon carcinophaga (Hombron & Jacquinot, 1842)",Lobodon carcinophaga,DWC_ARCHIVE,2023-01-25T07:00:23Z,2022-02-15T20:12:54Z,TRUE,LC,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
